2026-03-24 09:27:43,5000000,2.29,2183706.03
2026-03-24 09:28:49,5000000,3.029,1650831.93
2026-03-24 09:29:55,5000000,2.322,2153112.25
2026-03-24 09:31:00,5000000,2.357,2121165.07
2026-03-24 09:32:04,5000000,1.668,2996846.75
2026-03-24 09:36:04,5000506,3.327,1502836.0
2026-03-24 09:37:06,5000499,2.091,2391435.39
